ID,ESTACION,FECHA,LONGITUD,LATITUD,ALTITUD,O3,UV_MAX,PP,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE
684,MARCAPOMACOCHA,20170414,-76.32508,-11.40443,4443,241.6,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
685,MARCAPOMACOCHA,20170415,-76.32508,-11.40443,4443,244,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
686,MARCAPOMACOCHA,20170416,-76.32508,-11.40443,4443,245.7,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
687,MARCAPOMACOCHA,20170417,-76.32508,-11.40443,4443,242.1,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
688,MARCAPOMACOCHA,20170418,-76.32508,-11.40443,4443,241.4,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
689,MARCAPOMACOCHA,20170419,-76.32508,-11.40443,4443,244.2,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
690,MARCAPOMACOCHA,20170420,-76.32508,-11.40443,4443,242.5,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
691,MARCAPOMACOCHA,20170421,-76.32508,-11.40443,4443,242.4,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
692,MARCAPOMACOCHA,20170422,-76.32508,-11.40443,4443,241.3,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
693,MARCAPOMACOCHA,20170423,-76.32508,-11.40443,4443,239.9,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
694,MARCAPOMACOCHA,20170424,-76.32508,-11.40443,4443,240.8,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
695,MARCAPOMACOCHA,20170425,-76.32508,-11.40443,4443,240.5,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
696,MARCAPOMACOCHA,20170426,-76.32508,-11.40443,4443,,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
697,MARCAPOMACOCHA,20170427,-76.32508,-11.40443,4443,239.2,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
698,MARCAPOMACOCHA,20170428,-76.32508,-11.40443,4443,238.8,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
699,MARCAPOMACOCHA,20170429,-76.32508,-11.40443,4443,240,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
700,MARCAPOMACOCHA,20170430,-76.32508,-11.40443,4443,242.8,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
701,MARCAPOMACOCHA,20170501,-76.32508,-11.40443,4443,240.1,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
702,MARCAPOMACOCHA,20170502,-76.32508,-11.40443,4443,240.6,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
703,MARCAPOMACOCHA,20170503,-76.32508,-11.40443,4443,241.1,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
704,MARCAPOMACOCHA,20170504,-76.32508,-11.40443,4443,240.8,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
705,MARCAPOMACOCHA,20170505,-76.32508,-11.40443,4443,241.8,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
706,MARCAPOMACOCHA,20170506,-76.32508,-11.40443,4443,241.7,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
707,MARCAPOMACOCHA,20170507,-76.32508,-11.40443,4443,,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
708,MARCAPOMACOCHA,20170508,-76.32508,-11.40443,4443,240.9,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
709,MARCAPOMACOCHA,20170509,-76.32508,-11.40443,4443,240.8,6,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
710,MARCAPOMACOCHA,20170510,-76.32508,-11.40443,4443,241.5,,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
711,MARCAPOMACOCHA,20170511,-76.32508,-11.40443,4443,240.3,,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
712,MARCAPOMACOCHA,20170512,-76.32508,-11.40443,4443,241.9,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
713,MARCAPOMACOCHA,20170513,-76.32508,-11.40443,4443,241.9,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
714,MARCAPOMACOCHA,20170514,-76.32508,-11.40443,4443,241.8,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
715,MARCAPOMACOCHA,20170515,-76.32508,-11.40443,4443,242.8,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
716,MARCAPOMACOCHA,20170516,-76.32508,-11.40443,4443,,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
717,MARCAPOMACOCHA,20170517,-76.32508,-11.40443,4443,242.6,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
718,MARCAPOMACOCHA,20170518,-76.32508,-11.40443,4443,240.1,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
719,MARCAPOMACOCHA,20170519,-76.32508,-11.40443,4443,241.6,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
720,MARCAPOMACOCHA,20170520,-76.32508,-11.40443,4443,239.9,6,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
721,MARCAPOMACOCHA,20170521,-76.32508,-11.40443,4443,239.4,6,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
722,MARCAPOMACOCHA,20170522,-76.32508,-11.40443,4443,240.6,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
723,MARCAPOMACOCHA,20170523,-76.32508,-11.40443,4443,,5,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
724,MARCAPOMACOCHA,20170524,-76.32508,-11.40443,4443,239.5,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
725,MARCAPOMACOCHA,20170525,-76.32508,-11.40443,4443,242.7,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
726,MARCAPOMACOCHA,20170526,-76.32508,-11.40443,4443,244.2,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
727,MARCAPOMACOCHA,20170527,-76.32508,-11.40443,4443,240.5,5,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
728,MARCAPOMACOCHA,20170528,-76.32508,-11.40443,4443,244.2,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
729,MARCAPOMACOCHA,20170529,-76.32508,-11.40443,4443,242.6,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
730,MARCAPOMACOCHA,20170530,-76.32508,-11.40443,4443,244.8,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
731,MARCAPOMACOCHA,20170531,-76.32508,-11.40443,4443,239.4,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
732,MARCAPOMACOCHA,20170601,-76.32508,-11.40443,4443,242.1,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
733,MARCAPOMACOCHA,20170602,-76.32508,-11.40443,4443,240.6,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
734,MARCAPOMACOCHA,20170603,-76.32508,-11.40443,4443,242.3,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
735,MARCAPOMACOCHA,20170604,-76.32508,-11.40443,4443,240,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
736,MARCAPOMACOCHA,20170605,-76.32508,-11.40443,4443,241.1,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
737,MARCAPOMACOCHA,20170606,-76.32508,-11.40443,4443,240.4,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
738,MARCAPOMACOCHA,20170607,-76.32508,-11.40443,4443,240.1,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
739,MARCAPOMACOCHA,20170608,-76.32508,-11.40443,4443,240.9,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
740,MARCAPOMACOCHA,20170609,-76.32508,-11.40443,4443,240.9,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
741,MARCAPOMACOCHA,20170610,-76.32508,-11.40443,4443,240.9,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
742,MARCAPOMACOCHA,20170611,-76.32508,-11.40443,4443,241.8,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
743,MARCAPOMACOCHA,20170612,-76.32508,-11.40443,4443,241,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
744,MARCAPOMACOCHA,20170613,-76.32508,-11.40443,4443,241.2,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
745,MARCAPOMACOCHA,20170614,-76.32508,-11.40443,4443,239,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
746,MARCAPOMACOCHA,20170615,-76.32508,-11.40443,4443,240.9,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
747,MARCAPOMACOCHA,20170616,-76.32508,-11.40443,4443,240.9,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
748,MARCAPOMACOCHA,20170617,-76.32508,-11.40443,4443,240.8,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
749,MARCAPOMACOCHA,20170618,-76.32508,-11.40443,4443,242,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
750,MARCAPOMACOCHA,20170619,-76.32508,-11.40443,4443,241.5,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
751,MARCAPOMACOCHA,20170620,-76.32508,-11.40443,4443,240.9,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
752,MARCAPOMACOCHA,20170621,-76.32508,-11.40443,4443,239.7,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
753,MARCAPOMACOCHA,20170622,-76.32508,-11.40443,4443,241.7,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
754,MARCAPOMACOCHA,20170623,-76.32508,-11.40443,4443,240.1,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
755,MARCAPOMACOCHA,20170624,-76.32508,-11.40443,4443,240.5,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
756,MARCAPOMACOCHA,20170625,-76.32508,-11.40443,4443,241.7,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
757,MARCAPOMACOCHA,20170626,-76.32508,-11.40443,4443,240,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
758,MARCAPOMACOCHA,20170627,-76.32508,-11.40443,4443,240.8,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
759,MARCAPOMACOCHA,20170628,-76.32508,-11.40443,4443,241.2,6,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
760,MARCAPOMACOCHA,20170629,-76.32508,-11.40443,4443,239.4,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
761,MARCAPOMACOCHA,20170630,-76.32508,-11.40443,4443,239.2,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
762,MARCAPOMACOCHA,20170701,-76.32508,-11.40443,4443,240.9,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
763,MARCAPOMACOCHA,20170702,-76.32508,-11.40443,4443,240.7,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
764,MARCAPOMACOCHA,20170703,-76.32508,-11.40443,4443,240.6,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
765,MARCAPOMACOCHA,20170704,-76.32508,-11.40443,4443,240.1,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
766,MARCAPOMACOCHA,20170705,-76.32508,-11.40443,4443,239.5,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
767,MARCAPOMACOCHA,20170706,-76.32508,-11.40443,4443,239.7,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
768,MARCAPOMACOCHA,20170707,-76.32508,-11.40443,4443,240.1,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
769,MARCAPOMACOCHA,20170708,-76.32508,-11.40443,4443,238.3,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
770,MARCAPOMACOCHA,20170709,-76.32508,-11.40443,4443,240.8,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
771,MARCAPOMACOCHA,20170710,-76.32508,-11.40443,4443,241.4,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
772,MARCAPOMACOCHA,20170711,-76.32508,-11.40443,4443,240,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
773,MARCAPOMACOCHA,20170712,-76.32508,-11.40443,4443,240.7,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
774,MARCAPOMACOCHA,20170713,-76.32508,-11.40443,4443,239.9,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
775,MARCAPOMACOCHA,20170714,-76.32508,-11.40443,4443,240.9,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
776,MARCAPOMACOCHA,20170715,-76.32508,-11.40443,4443,239.3,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
777,MARCAPOMACOCHA,20170716,-76.32508,-11.40443,4443,240.5,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
778,MARCAPOMACOCHA,20170717,-76.32508,-11.40443,4443,241.2,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
779,MARCAPOMACOCHA,20170718,-76.32508,-11.40443,4443,240.1,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
780,MARCAPOMACOCHA,20170719,-76.32508,-11.40443,4443,242.2,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
781,MARCAPOMACOCHA,20170720,-76.32508,-11.40443,4443,241.5,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
782,MARCAPOMACOCHA,20170721,-76.32508,-11.40443,4443,239.8,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
783,MARCAPOMACOCHA,20170722,-76.32508,-11.40443,4443,240,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
784,MARCAPOMACOCHA,20170723,-76.32508,-11.40443,4443,241.7,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
785,MARCAPOMACOCHA,20170724,-76.32508,-11.40443,4443,242.2,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
786,MARCAPOMACOCHA,20170725,-76.32508,-11.40443,4443,242.8,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
787,MARCAPOMACOCHA,20170726,-76.32508,-11.40443,4443,238.9,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
788,MARCAPOMACOCHA,20170727,-76.32508,-11.40443,4443,239.8,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
789,MARCAPOMACOCHA,20170728,-76.32508,-11.40443,4443,244.5,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
790,MARCAPOMACOCHA,20170729,-76.32508,-11.40443,4443,246.3,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
791,MARCAPOMACOCHA,20170730,-76.32508,-11.40443,4443,244.9,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
792,MARCAPOMACOCHA,20170731,-76.32508,-11.40443,4443,244.8,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
793,MARCAPOMACOCHA,20170801,-76.32508,-11.40443,4443,241.5,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
794,MARCAPOMACOCHA,20170802,-76.32508,-11.40443,4443,243.6,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
795,MARCAPOMACOCHA,20170803,-76.32508,-11.40443,4443,242.2,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
796,MARCAPOMACOCHA,20170804,-76.32508,-11.40443,4443,244.3,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
797,MARCAPOMACOCHA,20170805,-76.32508,-11.40443,4443,244.3,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
798,MARCAPOMACOCHA,20170806,-76.32508,-11.40443,4443,242.5,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
799,MARCAPOMACOCHA,20170807,-76.32508,-11.40443,4443,241.3,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
800,MARCAPOMACOCHA,20170808,-76.32508,-11.40443,4443,243.4,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
801,MARCAPOMACOCHA,20170809,-76.32508,-11.40443,4443,244.2,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
802,MARCAPOMACOCHA,20170810,-76.32508,-11.40443,4443,241.2,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
803,MARCAPOMACOCHA,20170811,-76.32508,-11.40443,4443,242,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
804,MARCAPOMACOCHA,20170812,-76.32508,-11.40443,4443,241.5,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
805,MARCAPOMACOCHA,20170813,-76.32508,-11.40443,4443,242.5,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
806,MARCAPOMACOCHA,20170814,-76.32508,-11.40443,4443,241.9,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
807,MARCAPOMACOCHA,20170815,-76.32508,-11.40443,4443,245.7,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
808,MARCAPOMACOCHA,20170816,-76.32508,-11.40443,4443,245.8,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
809,MARCAPOMACOCHA,20170817,-76.32508,-11.40443,4443,241.4,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
810,MARCAPOMACOCHA,20170818,-76.32508,-11.40443,4443,245.3,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
811,MARCAPOMACOCHA,20170819,-76.32508,-11.40443,4443,242.7,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
812,MARCAPOMACOCHA,20170820,-76.32508,-11.40443,4443,244.2,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
813,MARCAPOMACOCHA,20170821,-76.32508,-11.40443,4443,243.2,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
814,MARCAPOMACOCHA,20170822,-76.32508,-11.40443,4443,242,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
815,MARCAPOMACOCHA,20170823,-76.32508,-11.40443,4443,240.6,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
816,MARCAPOMACOCHA,20170824,-76.32508,-11.40443,4443,244.6,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
817,MARCAPOMACOCHA,20170825,-76.32508,-11.40443,4443,242.5,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
818,MARCAPOMACOCHA,20170826,-76.32508,-11.40443,4443,246.1,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
819,MARCAPOMACOCHA,20170827,-76.32508,-11.40443,4443,244.8,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
820,MARCAPOMACOCHA,20170828,-76.32508,-11.40443,4443,246.7,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
821,MARCAPOMACOCHA,20170829,-76.32508,-11.40443,4443,246.9,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
822,MARCAPOMACOCHA,20170830,-76.32508,-11.40443,4443,243.6,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
823,MARCAPOMACOCHA,20170831,-76.32508,-11.40443,4443,243.1,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
824,MARCAPOMACOCHA,20170901,-76.32508,-11.40443,4443,242.9,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
825,MARCAPOMACOCHA,20170902,-76.32508,-11.40443,4443,244.7,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
826,MARCAPOMACOCHA,20170903,-76.32508,-11.40443,4443,243.7,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
827,MARCAPOMACOCHA,20170904,-76.32508,-11.40443,4443,244.6,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
828,MARCAPOMACOCHA,20170905,-76.32508,-11.40443,4443,242.3,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
829,MARCAPOMACOCHA,20170906,-76.32508,-11.40443,4443,249.9,15,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
830,MARCAPOMACOCHA,20170907,-76.32508,-11.40443,4443,245.7,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
831,MARCAPOMACOCHA,20170908,-76.32508,-11.40443,4443,245.7,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
832,MARCAPOMACOCHA,20170909,-76.32508,-11.40443,4443,245.6,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
833,MARCAPOMACOCHA,20170910,-76.32508,-11.40443,4443,246.6,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
834,MARCAPOMACOCHA,20170911,-76.32508,-11.40443,4443,244.3,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
835,MARCAPOMACOCHA,20170912,-76.32508,-11.40443,4443,242.3,5,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
836,MARCAPOMACOCHA,20170913,-76.32508,-11.40443,4443,242,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
837,MARCAPOMACOCHA,20170914,-76.32508,-11.40443,4443,243.1,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
838,MARCAPOMACOCHA,20170915,-76.32508,-11.40443,4443,242.7,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
839,MARCAPOMACOCHA,20170916,-76.32508,-11.40443,4443,243,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
840,MARCAPOMACOCHA,20170917,-76.32508,-11.40443,4443,242.3,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
841,MARCAPOMACOCHA,20170918,-76.32508,-11.40443,4443,243.6,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
842,MARCAPOMACOCHA,20170919,-76.32508,-11.40443,4443,246.2,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
843,MARCAPOMACOCHA,20170920,-76.32508,-11.40443,4443,246.5,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
844,MARCAPOMACOCHA,20170921,-76.32508,-11.40443,4443,242.5,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
845,MARCAPOMACOCHA,20170922,-76.32508,-11.40443,4443,247.5,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
846,MARCAPOMACOCHA,20170923,-76.32508,-11.40443,4443,242.9,7,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
847,MARCAPOMACOCHA,20170924,-76.32508,-11.40443,4443,244.4,10,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
848,MARCAPOMACOCHA,20170925,-76.32508,-11.40443,4443,243.5,16,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
849,MARCAPOMACOCHA,20170926,-76.32508,-11.40443,4443,240.1,16,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
850,MARCAPOMACOCHA,20170927,-76.32508,-11.40443,4443,242,15,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
851,MARCAPOMACOCHA,20170928,-76.32508,-11.40443,4443,243.8,15,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
852,MARCAPOMACOCHA,20170929,-76.32508,-11.40443,4443,245.2,15,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
853,MARCAPOMACOCHA,20170930,-76.32508,-11.40443,4443,247.5,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
854,MARCAPOMACOCHA,20171001,-76.32508,-11.40443,4443,245.9,15,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
855,MARCAPOMACOCHA,20171002,-76.32508,-11.40443,4443,253.1,15,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
856,MARCAPOMACOCHA,20171003,-76.32508,-11.40443,4443,245.7,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
857,MARCAPOMACOCHA,20171004,-76.32508,-11.40443,4443,246.4,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
858,MARCAPOMACOCHA,20171005,-76.32508,-11.40443,4443,250.3,15,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
859,MARCAPOMACOCHA,20171006,-76.32508,-11.40443,4443,246.7,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
860,MARCAPOMACOCHA,20171007,-76.32508,-11.40443,4443,247.7,15,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
861,MARCAPOMACOCHA,20171008,-76.32508,-11.40443,4443,244.4,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
862,MARCAPOMACOCHA,20171009,-76.32508,-11.40443,4443,250.9,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
863,MARCAPOMACOCHA,20171010,-76.32508,-11.40443,4443,249.7,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
864,MARCAPOMACOCHA,20171011,-76.32508,-11.40443,4443,246.8,,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
865,MARCAPOMACOCHA,20171012,-76.32508,-11.40443,4443,241.9,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
866,MARCAPOMACOCHA,20171013,-76.32508,-11.40443,4443,251,8,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
867,MARCAPOMACOCHA,20171014,-76.32508,-11.40443,4443,249.6,16,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
868,MARCAPOMACOCHA,20171015,-76.32508,-11.40443,4443,,9,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
869,MARCAPOMACOCHA,20171016,-76.32508,-11.40443,4443,,11,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
870,MARCAPOMACOCHA,20171017,-76.32508,-11.40443,4443,241.7,12,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
871,MARCAPOMACOCHA,20171018,-76.32508,-11.40443,4443,242.7,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
872,MARCAPOMACOCHA,20171019,-76.32508,-11.40443,4443,244,15,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
873,MARCAPOMACOCHA,20171020,-76.32508,-11.40443,4443,249.7,13,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
874,MARCAPOMACOCHA,20171021,-76.32508,-11.40443,4443,254,16,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
875,MARCAPOMACOCHA,20171022,-76.32508,-11.40443,4443,253.3,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
876,MARCAPOMACOCHA,20171023,-76.32508,-11.40443,4443,242.1,14,,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
